username,entryId,eventName,eventDate,selection,winnings
JLUDEOBV,k6hd3vg,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
joempike,0dh97eo,Genesis Scottish Open,2025-07-10,Sepp Straka,287550.00
jonescurtisw,oohnzzy,Genesis Scottish Open,2025-07-10,Adam Scott,120510.00
jtsalvetti,78hg7gx,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
Kbhoff,k6hdexv,Genesis Scottish Open,2025-07-10,Xander Schauffele,233400.00
kbreardonPGA,zphy5wn,Genesis Scottish Open,2025-07-10,Max Greyserman,0.00
Koronin,p8hdnq8,Genesis Scottish Open,2025-07-10,Adam Scott,120510.00
kotsko,vnh3m0z,Genesis Scottish Open,2025-07-10,Xander Schauffele,233400.00
Kuzoben,nehv68n,Genesis Scottish Open,2025-07-10,Max Greyserman,0.00
kylemendel,p8hde67,Genesis Scottish Open,2025-07-10,Harry Hall,120510.00
linkcalhoun,r8hryjj,Genesis Scottish Open,2025-07-10,Jesper Svensson,40950.00
MasterJ12thMan,k6hy7vy,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
mp925,x0h7qno,Genesis Scottish Open,2025-07-10,Ludvig Aberg,233400.00
MVVPP2024,qzhkmpj,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
MWalker9,53h0555,Genesis Scottish Open,2025-07-10,Sam Burns,34860.00
newcastle21,78hzx7g,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
Nikopmelis,78hg6oy,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
NinnaNation,gkh936n,Genesis Scottish Open,2025-07-10,Thomas Detry,18810.00
one007,zphyqd8,Genesis Scottish Open,2025-07-10,Rory McIlroy,788175.00
OrangeBirds8,m3hgno7,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
pangomango,0dh9xrv,Genesis Scottish Open,2025-07-10,Brian Harman,29754.00
pbyrne11,jjhmnzj,Genesis Scottish Open,2025-07-10,Harris English,80625.00
picksixer360,p8h94mo,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
Pjh5165,36h6038,Genesis Scottish Open,2025-07-10,Robert MacIntyre,19800.00
Rjsut727,qzhy7mq,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
rnadams480,43hxwkx,Genesis Scottish Open,2025-07-10,Max Greyserman,0.00
Sandell,0dh4yxe,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
Skibasher,jjhk5xo,Genesis Scottish Open,2025-07-10,Hao-Tong Li,0.00
strokes3410,43hq9ex,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
Sullivanchris01,0dh9x7r,Genesis Scottish Open,2025-07-10,Viktor Hovland,189675.00
thorrr,k6hy553,Genesis Scottish Open,2025-07-10,Corey Conners,34860.00
tice0101,gkhw4xy,Genesis Scottish Open,2025-07-10,Matt Fitzpatrick,407250.00
Tiger4040,qzhkdgm,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
vegatime99,wrh834r,Genesis Scottish Open,2025-07-10,Nicolai Hojgaard,407250.00
Walshy0104,53h86q4,Genesis Scottish Open,2025-07-10,Tommy Fleetwood,52950.00
zjb23,x0h77jq,Genesis Scottish Open,2025-07-10,Rasmus Hojgaard,0.00
9thGreenAtNine,ykh55y6,The Open Championship,2025-07-17,Tommy Fleetwood,185257.00
AKsREVENGE,53h8379,The Open Championship,2025-07-17,Jon Rahm,86517.00
AndinoSmiles,ykh50k3,The Open Championship,2025-07-17,Russell Henley,304650.00
BigBoKnows,vnhodz8,The Open Championship,2025-07-17,Shane Lowry,68340.00
BigCat97,ooh8wv8,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
Caleb2023,43hxj44,The Open Championship,2025-07-17,Rory McIlroy,451833.00
Cdimming,53h00jr,The Open Championship,2025-07-17,Jon Rahm,86517.00
Dreamweaver816,43hx430,The Open Championship,2025-07-17,Jon Rahm,86517.00
Enicola0922,qzhk4d9,The Open Championship,2025-07-17,Shane Lowry,68340.00
GlizzyAtTheTurn,78hzo75,The Open Championship,2025-07-17,Viktor Hovland,40280.00
golfprotriplets,p8hdx4o,The Open Championship,2025-07-17,Jon Rahm,86517.00
halliam1114,64h9ovg,The Open Championship,2025-07-17,Jon Rahm,86517.00
JermRussLFG,k6hdm7n,The Open Championship,2025-07-17,Jon Rahm,86517.00
JLUDEOBV,k6hd3vg,The Open Championship,2025-07-17,Tommy Fleetwood,185257.00
joempike,0dh97eo,The Open Championship,2025-07-17,Patrick Reed,0.00
jonescurtisw,oohnzzy,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
jtsalvetti,78hg7gx,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
Kbhoff,k6hdexv,The Open Championship,2025-07-17,Bryson DeChambeau,304650.00
kbreardonPGA,zphy5wn,The Open Championship,2025-07-17,Jon Rahm,86517.00
Koronin,p8hdnq8,The Open Championship,2025-07-17,Justin Thomas,86517.00
kotsko,vnh3m0z,The Open Championship,2025-07-17,Shane Lowry,68340.00
Kuzoben,nehv68n,The Open Championship,2025-07-17,Russell Henley,304650.00
kylemendel,p8hde67,The Open Championship,2025-07-17,Shane Lowry,68340.00
linkcalhoun,r8hryjj,The Open Championship,2025-07-17,Bryson DeChambeau,304650.00
MasterJ12thMan,k6hy7vy,The Open Championship,2025-07-17,Jon Rahm,86517.00
mp925,x0h7qno,The Open Championship,2025-07-17,Russell Henley,304650.00
MVVPP2024,qzhkmpj,The Open Championship,2025-07-17,Jon Rahm,86517.00
MWalker9,53h0555,The Open Championship,2025-07-17,Jon Rahm,86517.00
newcastle21,78hzx7g,The Open Championship,2025-07-17,Ludvig Aberg,138040.00
Nikopmelis,78hg6oy,The Open Championship,2025-07-17,Tyrrell Hatton,185257.00
NinnaNation,gkh936n,The Open Championship,2025-07-17,Bryson DeChambeau,304650.00
one007,zphyqd8,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
OrangeBirds8,m3hgno7,The Open Championship,2025-07-17,Jon Rahm,86517.00
pangomango,0dh9xrv,The Open Championship,2025-07-17,Tommy Fleetwood,185257.00
pbyrne11,jjhmnzj,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
picksixer360,p8h94mo,The Open Championship,2025-07-17,Jon Rahm,86517.00
Pjh5165,36h6038,The Open Championship,2025-07-17,Jon Rahm,86517.00
Rjsut727,qzhy7mq,The Open Championship,2025-07-17,Robert MacIntyre,451833.00
rnadams480,43hxwkx,The Open Championship,2025-07-17,Tyrrell Hatton,185257.00
Sandell,0dh4yxe,The Open Championship,2025-07-17,Matt Fitzpatrick,730667.00
Skibasher,jjhk5xo,The Open Championship,2025-07-17,Rory McIlroy,451833.00
strokes3410,43hq9ex,The Open Championship,2025-07-17,Jon Rahm,86517.00
Sullivanchris01,0dh9x7r,The Open Championship,2025-07-17,Russell Henley,304650.00
thorrr,k6hy553,The Open Championship,2025-07-17,Viktor Hovland,40280.00
tice0101,gkhw4xy,The Open Championship,2025-07-17,Rory McIlroy,451833.00
Tiger4040,qzhkdgm,The Open Championship,2025-07-17,Shane Lowry,68340.00
vegatime99,wrh834r,The Open Championship,2025-07-17,Patrick Reed,0.00
Walshy0104,53h86q4,The Open Championship,2025-07-17,Shane Lowry,68340.00
zjb23,x0h77jq,The Open Championship,2025-07-17,Bryson DeChambeau,304650.00
9thGreenAtNine,ykh55y6,3M Open,2025-07-24,Akshay Bhatia,69020.00
AKsREVENGE,53h8379,3M Open,2025-07-24,Max Homa,34860.00
AndinoSmiles,ykh50k3,3M Open,2025-07-24,Rico Hoey,19320.00
BigBoKnows,vnhodz8,3M Open,2025-07-24,Chris Gotterup,220500.00
BigCat97,ooh8wv8,3M Open,2025-07-24,Kevin Yu,0.00
Caleb2023,43hxj44,3M Open,2025-07-24,Max Greyserman,0.00
Cdimming,53h00jr,3M Open,2025-07-24,Maverick McNealy,0.00
Dreamweaver816,43hx430,3M Open,2025-07-24,Michael Thorbjornsen,0.00
Enicola0922,qzhk4d9,3M Open,2025-07-24,Taylor Pendrith,17472.00
golfprotriplets,p8hdx4o,3M Open,2025-07-24,Jake Knapp,410025.00
halliam1114,64h9ovg,3M Open,2025-07-24,Lee Hodges,0.00
JermRussLFG,k6hdm7n,3M Open,2025-07-24,Cameron Champ,50591.00
JLUDEOBV,k6hd3vg,3M Open,2025-07-24,Kurt Kitayama,1512000.00
joempike,0dh97eo,3M Open,2025-07-24,Tom Kim,50591.00
jonescurtisw,oohnzzy,3M Open,2025-07-24,Chris Gotterup,220500.00
jtsalvetti,78hg7gx,3M Open,2025-07-24,Maverick McNealy,0.00
Kbhoff,k6hdexv,3M Open,2025-07-24,Wyndham Clark,186900.00
kbreardonPGA,zphy5wn,3M Open,2025-07-24,Byeong Hun An,0.00
kotsko,vnh3m0z,3M Open,2025-07-24,Keith Mitchell,0.00
Kuzoben,nehv68n,3M Open,2025-07-24,Jake Knapp,410025.00
linkcalhoun,r8hryjj,3M Open,2025-07-24,Tony Finau,0.00
MasterJ12thMan,k6hy7vy,3M Open,2025-07-24,Maverick McNealy,0.00
mp925,x0h7qno,3M Open,2025-07-24,Jake Knapp,410025.00
MVVPP2024,qzhkmpj,3M Open,2025-07-24,Maverick McNealy,0.00
MWalker9,53h0555,3M Open,2025-07-24,Maverick McNealy,0.00
newcastle21,78hzx7g,3M Open,2025-07-24,Rickie Fowler,50591.00
Nikopmelis,78hg6oy,3M Open,2025-07-24,Max Greyserman,0.00
NinnaNation,gkh936n,3M Open,2025-07-24,Tony Finau,0.00
one007,zphyqd8,3M Open,2025-07-24,Akshay Bhatia,69020.00
OrangeBirds8,m3hgno7,3M Open,2025-07-24,Jake Knapp,410025.00
pangomango,0dh9xrv,3M Open,2025-07-24,Maverick McNealy,0.00
pbyrne11,jjhmnzj,3M Open,2025-07-24,Sam Burns,18396.00
picksixer360,p8h94mo,3M Open,2025-07-24,Wyndham Clark,186900.00
Pjh5165,36h6038,3M Open,2025-07-24,Max Greyserman,0.00
Rjsut727,qzhy7mq,3M Open,2025-07-24,Max Homa,34860.00
rnadams480,43hxwkx,3M Open,2025-07-24,Sam Burns,18396.00
Sandell,0dh4yxe,3M Open,2025-07-24,Tony Finau,0.00
Sullivanchris01,0dh9x7r,3M Open,2025-07-24,Michael Thorbjornsen,0.00
thorrr,k6hy553,3M Open,2025-07-24,Jake Knapp,410025.00
tice0101,gkhw4xy,3M Open,2025-07-24,Maverick McNealy,0.00
Tiger4040,qzhkdgm,3M Open,2025-07-24,Sam Burns,18396.00
vegatime99,wrh834r,3M Open,2025-07-24,Erik Van Rooyen,0.00
Walshy0104,53h86q4,3M Open,2025-07-24,Wyndham Clark,186900.00
zjb23,x0h77jq,3M Open,2025-07-24,Tony Finau,0.00
9thGreenAtNine,ykh55y6,Wyndham Championship,2025-07-31,Robert MacIntyre,23951.00
AKsREVENGE,53h8379,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
AndinoSmiles,ykh50k3,Wyndham Championship,2025-07-31,Ryan Gerard,0.00
BigBoKnows,vnhodz8,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
BigCat97,ooh8wv8,Wyndham Championship,2025-07-31,Harry Hall,145550.00
Caleb2023,43hxj44,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
Cdimming,53h00jr,Wyndham Championship,2025-07-31,Hideki Matsuyama,112750.00
Dreamweaver816,43hx430,Wyndham Championship,2025-07-31,Denny McCarthy,198850.00
Enicola0922,qzhk4d9,Wyndham Championship,2025-07-31,Akshay Bhatia,0.00
GlizzyAtTheTurn,78hzo75,Wyndham Championship,2025-07-31,Denny McCarthy,198850.00
halliam1114,64h9ovg,Wyndham Championship,2025-07-31,Luke Clanton,17220.00
JermRussLFG,k6hdm7n,Wyndham Championship,2025-07-31,Max Homa,0.00
JLUDEOBV,k6hd3vg,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
joempike,0dh97eo,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
jonescurtisw,oohnzzy,Wyndham Championship,2025-07-31,Keegan Bradley,0.00
jtsalvetti,78hg7gx,Wyndham Championship,2025-07-31,Nicolai Hojgaard,19106.00
Kbhoff,k6hdexv,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
kbreardonPGA,zphy5wn,Wyndham Championship,2025-07-31,Hideki Matsuyama,112750.00
Koronin,p8hdnq8,Wyndham Championship,2025-07-31,Jordan Spieth,53710.00
kotsko,vnh3m0z,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
Kuzoben,nehv68n,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
linkcalhoun,r8hryjj,Wyndham Championship,2025-07-31,Cameron Young,1476000.00
MasterJ12thMan,k6hy7vy,Wyndham Championship,2025-07-31,Denny McCarthy,198850.00
mp925,x0h7qno,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
MVVPP2024,qzhkmpj,Wyndham Championship,2025-07-31,Harry Hall,145550.00
MWalker9,53h0555,Wyndham Championship,2025-07-31,Chris Kirk,316725.00
newcastle21,78hzx7g,Wyndham Championship,2025-07-31,Lucas Glover,0.00
Nikopmelis,78hg6oy,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
one007,zphyqd8,Wyndham Championship,2025-07-31,Alex Noren,483800.00
pangomango,0dh9xrv,Wyndham Championship,2025-07-31,Jake Knapp,0.00
pbyrne11,jjhmnzj,Wyndham Championship,2025-07-31,Rico Hoey,17220.00
picksixer360,p8h94mo,Wyndham Championship,2025-07-31,Aaron Rai,316725.00
Pjh5165,36h6038,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
Rjsut727,qzhy7mq,Wyndham Championship,2025-07-31,Jake Knapp,0.00
rnadams480,43hxwkx,Wyndham Championship,2025-07-31,Denny McCarthy,198850.00
Sandell,0dh4yxe,Wyndham Championship,2025-07-31,Hideki Matsuyama,112750.00
strokes3410,43hq9ex,Wyndham Championship,2025-07-31,Max Greyserman,0.00
Sullivanchris01,0dh9x7r,Wyndham Championship,2025-07-31,Cameron Young,1476000.00
thorrr,k6hy553,Wyndham Championship,2025-07-31,Robert MacIntyre,23951.00
tice0101,gkhw4xy,Wyndham Championship,2025-07-31,Aaron Rai,316725.00
Tiger4040,qzhkdgm,Wyndham Championship,2025-07-31,Matt Fitzpatrick,257617.00
vegatime99,wrh834r,Wyndham Championship,2025-07-31,Tom Kim,0.00
Walshy0104,53h86q4,Wyndham Championship,2025-07-31,Ben Griffin,198850.00
zjb23,x0h77jq,Wyndham Championship,2025-07-31,Denny McCarthy,198850.00
9thGreenAtNine,ykh55y6,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
AKsREVENGE,53h8379,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
AndinoSmiles,ykh50k3,FedEx St. Jude Championship,2025-08-07,J.J. Spaun,2160000.00
BigBoKnows,vnhodz8,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
BigCat97,ooh8wv8,FedEx St. Jude Championship,2025-08-07,Russell Henley,281000.00
Caleb2023,43hxj44,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
Cdimming,53h00jr,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
Dreamweaver816,43hx430,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
Enicola0922,qzhk4d9,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
GlizzyAtTheTurn,78hzo75,FedEx St. Jude Championship,2025-08-07,Tommy Fleetwood,1160000.00
halliam1114,64h9ovg,FedEx St. Jude Championship,2025-08-07,Russell Henley,281000.00
JermRussLFG,k6hdm7n,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
JLUDEOBV,k6hd3vg,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
joempike,0dh97eo,FedEx St. Jude Championship,2025-08-07,Tommy Fleetwood,1160000.00
jonescurtisw,oohnzzy,FedEx St. Jude Championship,2025-08-07,Russell Henley,281000.00
jtsalvetti,78hg7gx,FedEx St. Jude Championship,2025-08-07,Wyndham Clark,45800.00
Kbhoff,k6hdexv,FedEx St. Jude Championship,2025-08-07,Akshay Bhatia,670333.00
kbreardonPGA,zphy5wn,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
Koronin,p8hdnq8,FedEx St. Jude Championship,2025-08-07,Daniel Berger,41200.00
kotsko,vnh3m0z,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
Kuzoben,nehv68n,FedEx St. Jude Championship,2025-08-07,Daniel Berger,41200.00
kylemendel,p8hde67,FedEx St. Jude Championship,2025-08-07,Ben Griffin,501000.00
linkcalhoun,r8hryjj,FedEx St. Jude Championship,2025-08-07,Sam Burns,139500.00
MasterJ12thMan,k6hy7vy,FedEx St. Jude Championship,2025-08-07,Daniel Berger,41200.00
mp925,x0h7qno,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
MVVPP2024,qzhkmpj,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
MWalker9,53h0555,FedEx St. Jude Championship,2025-08-07,Chris Gotterup,46800.00
newcastle21,78hzx7g,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
Nikopmelis,78hg6oy,FedEx St. Jude Championship,2025-08-07,Tommy Fleetwood,1160000.00
one007,zphyqd8,FedEx St. Jude Championship,2025-08-07,Scottie Scheffler,1160000.00
pangomango,0dh9xrv,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
pbyrne11,jjhmnzj,FedEx St. Jude Championship,2025-08-07,Ben Griffin,501000.00
picksixer360,p8h94mo,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
Pjh5165,36h6038,FedEx St. Jude Championship,2025-08-07,Jordan Spieth,84500.00
Rjsut727,qzhy7mq,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
rnadams480,43hxwkx,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
Sandell,0dh4yxe,FedEx St. Jude Championship,2025-08-07,Cameron Young,800000.00
strokes3410,43hq9ex,FedEx St. Jude Championship,2025-08-07,Justin Thomas,139500.00
Sullivanchris01,0dh9x7r,FedEx St. Jude Championship,2025-08-07,Tommy Fleetwood,1160000.00
thorrr,k6hy553,FedEx St. Jude Championship,2025-08-07,Russell Henley,281000.00
tice0101,gkhw4xy,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
Tiger4040,qzhkdgm,FedEx St. Jude Championship,2025-08-07,Viktor Hovland,111167.00
vegatime99,wrh834r,FedEx St. Jude Championship,2025-08-07,Xander Schauffele,186167.00
Walshy0104,53h86q4,FedEx St. Jude Championship,2025-08-07,Matt Fitzpatrick,111167.00
zjb23,x0h77jq,FedEx St. Jude Championship,2025-08-07,Justin Thomas,139500.00
9thGreenAtNine,ykh55y6,BMW Championship,2025-08-14,Rickie Fowler,645000.00
AKsREVENGE,53h8379,BMW Championship,2025-08-14,Matt Fitzpatrick,332000.00
AndinoSmiles,ykh50k3,BMW Championship,2025-08-14,Chris Gotterup,119667.00
BigBoKnows,vnhodz8,BMW Championship,2025-08-14,Ludvig Aberg,645000.00
BigCat97,ooh8wv8,BMW Championship,2025-08-14,J.J. Spaun,213000.00
Caleb2023,43hxj44,BMW Championship,2025-08-14,Tommy Fleetwood,910000.00
Cdimming,53h00jr,BMW Championship,2025-08-14,Cameron Young,520000.00
Dreamweaver816,43hx430,BMW Championship,2025-08-14,Xander Schauffele,163500.00
Enicola0922,qzhk4d9,BMW Championship,2025-08-14,Xander Schauffele,163500.00
GlizzyAtTheTurn,78hzo75,BMW Championship,2025-08-14,Akshay Bhatia,177500.00
halliam1114,64h9ovg,BMW Championship,2025-08-14,Sam Burns,910000.00
JermRussLFG,k6hdm7n,BMW Championship,2025-08-14,Hideki Matsuyama,177500.00
JLUDEOBV,k6hd3vg,BMW Championship,2025-08-14,Cameron Young,520000.00
joempike,0dh97eo,BMW Championship,2025-08-14,Chris Gotterup,119667.00
jonescurtisw,oohnzzy,BMW Championship,2025-08-14,Justin Thomas,119667.00
jtsalvetti,78hg7gx,BMW Championship,2025-08-14,Russell Henley,372000.00
Kbhoff,k6hdexv,BMW Championship,2025-08-14,Justin Thomas,119667.00
kbreardonPGA,zphy5wn,BMW Championship,2025-08-14,Rickie Fowler,645000.00
Koronin,p8hdnq8,BMW Championship,2025-08-14,Tommy Fleetwood,910000.00
kotsko,vnh3m0z,BMW Championship,2025-08-14,Scottie Scheffler,3600000.00
Kuzoben,nehv68n,BMW Championship,2025-08-14,Maverick McNealy,1360000.00
kylemendel,p8hde67,BMW Championship,2025-08-14,Cameron Young,520000.00
linkcalhoun,r8hryjj,BMW Championship,2025-08-14,Chris Gotterup,119667.00
MasterJ12thMan,k6hy7vy,BMW Championship,2025-08-14,Harris English,441000.00
mp925,x0h7qno,BMW Championship,2025-08-14,Brian Campbell,72000.00
MVVPP2024,qzhkmpj,BMW Championship,2025-08-14,Ben Griffin,441000.00
MWalker9,53h0555,BMW Championship,2025-08-14,Justin Rose,146000.00
newcastle21,78hzx7g,BMW Championship,2025-08-14,Cameron Young,520000.00
Nikopmelis,78hg6oy,BMW Championship,2025-08-14,Ben Griffin,441000.00
one007,zphyqd8,BMW Championship,2025-08-14,Cameron Young,520000.00
pangomango,0dh9xrv,BMW Championship,2025-08-14,J.J. Spaun,213000.00
pbyrne11,jjhmnzj,BMW Championship,2025-08-14,J.J. Spaun,213000.00
picksixer360,p8h94mo,BMW Championship,2025-08-14,Russell Henley,372000.00
Pjh5165,36h6038,BMW Championship,2025-08-14,Russell Henley,372000.00
Rjsut727,qzhy7mq,BMW Championship,2025-08-14,Cameron Young,520000.00
rnadams480,43hxwkx,BMW Championship,2025-08-14,Hideki Matsuyama,177500.00
Sandell,0dh4yxe,BMW Championship,2025-08-14,J.J. Spaun,213000.00
strokes3410,43hq9ex,BMW Championship,2025-08-14,Hideki Matsuyama,177500.00
Sullivanchris01,0dh9x7r,BMW Championship,2025-08-14,Matt Fitzpatrick,332000.00
thorrr,k6hy553,BMW Championship,2025-08-14,Akshay Bhatia,177500.00
tice0101,gkhw4xy,BMW Championship,2025-08-14,J.J. Spaun,213000.00
Tiger4040,qzhkdgm,BMW Championship,2025-08-14,Cameron Young,520000.00
vegatime99,wrh834r,BMW Championship,2025-08-14,Tommy Fleetwood,910000.00
Walshy0104,53h86q4,BMW Championship,2025-08-14,Chris Gotterup,119667.00
zjb23,x0h77jq,BMW Championship,2025-08-14,Tommy Fleetwood,910000.00
