username,entryId,eventName,eventDate,selection,winnings
strokes3410,k6hx9nj,Charles Schwab Challenge,2024-05-23,Collin Morikawa,445900.00
tboland1324,dnhq46j,Charles Schwab Challenge,2024-05-23,Jordan Spieth,38675.00
theWhistlesGoWo,r8h9kov,Charles Schwab Challenge,2024-05-23,Si Woo Kim,20839.00
thorrr,64h9jd8,Charles Schwab Challenge,2024-05-23,Justin Rose,51961.00
tice0101,qzh6p30,Charles Schwab Challenge,2024-05-23,Harris English,0.00
Tiger4040,wrhdqy3,Charles Schwab Challenge,2024-05-23,Tony Finau,120835.00
vegatime99,wrhdz40,Charles Schwab Challenge,2024-05-23,Robert Macintyre,0.00
Walshy0104,neh7k0d,Charles Schwab Challenge,2024-05-23,Tom Hoge,120835.00
Wickednick,nehvyvz,Charles Schwab Challenge,2024-05-23,Brian Harman,70866.00
zjb23,43hrm4d,Charles Schwab Challenge,2024-05-23,Min Woo Lee,70866.00
9thGreenAtNine,jjhzg65,RBC Canadian Open,2024-05-30,Corey Conners,340750.00
AKsREVENGE,64h9j7o,RBC Canadian Open,2024-05-30,Alex Noren,0.00
anpyanks,43hrmz5,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
balvari,dnhqm0e,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
BigCat97,qzhkx78,RBC Canadian Open,2024-05-30,Corey Conners,340750.00
Bjrobins123,78hp55w,RBC Canadian Open,2024-05-30,Corey Conners,340750.00
CashMonet,oohqvv9,RBC Canadian Open,2024-05-30,Akshay Bhatia,21056.00
chrismurf21,64h9g9w,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
docpalm,neh7mge,RBC Canadian Open,2024-05-30,Mackenzie Hughes,295317.00
Donkosaurus,wrhd5vm,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
Dreamweaver816,ykhw95j,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
Enicola0922,k6hx6gd,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
epab2350,8vh0gp4,RBC Canadian Open,2024-05-30,Sam Burns,227950.00
GlizzyAtTheTurn,36h6jv5,RBC Canadian Open,2024-05-30,Tom Kim,423000.00
golfprotriplets,wrhd3n7,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
HLAXERS,m3hgm7j,RBC Canadian Open,2024-05-30,Tom Kim,423000.00
itsabucslife1,wrhdgg8,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
JermRussLFG,oohq00q,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
JLUDEOBV,vnhv54n,RBC Canadian Open,2024-05-30,Corey Conners,340750.00
joempike,oohq04p,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
jonescurtisw,dnhqx8j,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
josen1,qzhk84y,RBC Canadian Open,2024-05-30,Keith Mitchell,227950.00
jtsalvetti,0dh95e7,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
JustDan,36hx0j9,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
Kbhoff,gkhdr46,RBC Canadian Open,2024-05-30,Corey Conners,340750.00
linkcalhoun,78hp4ro,RBC Canadian Open,2024-05-30,Daniel Berger,0.00
logandempsey20,m3h790r,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
Mohmo,64he6nw,RBC Canadian Open,2024-05-30,Alex Noren,0.00
nausetsurf,gkhd55z,RBC Canadian Open,2024-05-30,Tom Kim,423000.00
one007,53hpydy,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
pangomango,jjhzgoz,RBC Canadian Open,2024-05-30,Cameron Young,0.00
pbyrne11,64hep78,RBC Canadian Open,2024-05-30,Adam Scott,29986.00
picksixer360,erhp3gm,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
Pitch12,53hpqnr,RBC Canadian Open,2024-05-30,Adam Scott,29986.00
Rjsut727,k6hd763,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
SamDanes26,ykhy67v,RBC Canadian Open,2024-05-30,Taylor Pendrith,106377.00
Sandell,53hpkgw,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
Skibasher,qzh6rzp,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
strokes3410,k6hx9nj,RBC Canadian Open,2024-05-30,Shane Lowry,54755.00
tboland1324,dnhq46j,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
theWhistlesGoWo,r8h9kov,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
thorrr,64h9jd8,RBC Canadian Open,2024-05-30,Alex Noren,0.00
tice0101,qzh6p30,RBC Canadian Open,2024-05-30,Keith Mitchell,227950.00
Tiger4040,wrhdqy3,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
vegatime99,wrhdz40,RBC Canadian Open,2024-05-30,Cameron Young,0.00
Walshy0104,neh7k0d,RBC Canadian Open,2024-05-30,Tommy Fleetwood,106377.00
Wickednick,nehvyvz,RBC Canadian Open,2024-05-30,Sahith Theegala,0.00
zjb23,43hrm4d,RBC Canadian Open,2024-05-30,Cameron Young,0.00
9thGreenAtNine,jjhzg65,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
AKsREVENGE,64h9j7o,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
anpyanks,43hrmz5,the Memorial Tournament presented by Workday,2024-06-06,Viktor Hovland,329000.00
balvari,dnhqm0e,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
BigCat97,qzhkx78,the Memorial Tournament presented by Workday,2024-06-06,Xander Schauffele,579000.00
Bjrobins123,78hp55w,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
CashMonet,oohqvv9,the Memorial Tournament presented by Workday,2024-06-06,Xander Schauffele,579000.00
chrismurf21,64h9g9w,the Memorial Tournament presented by Workday,2024-06-06,Tommy Fleetwood,259500.00
docpalm,neh7mge,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
Donkosaurus,wrhd5vm,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
Dreamweaver816,ykhw95j,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
Enicola0922,k6hx6gd,the Memorial Tournament presented by Workday,2024-06-06,Scottie Scheffler,4000000.00
epab2350,8vh0gp4,the Memorial Tournament presented by Workday,2024-06-06,Xander Schauffele,579000.00
GlizzyAtTheTurn,36h6jv5,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
golfprotriplets,wrhd3n7,the Memorial Tournament presented by Workday,2024-06-06,Tommy Fleetwood,259500.00
halliam1114,ykhwrxr,the Memorial Tournament presented by Workday,2024-06-06,Viktor Hovland,329000.00
HLAXERS,m3hgm7j,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
itsabucslife1,wrhdgg8,the Memorial Tournament presented by Workday,2024-06-06,Viktor Hovland,329000.00
JermRussLFG,oohq00q,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
JLUDEOBV,vnhv54n,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
joempike,oohq04p,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
jonescurtisw,dnhqx8j,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
josen1,qzhk84y,the Memorial Tournament presented by Workday,2024-06-06,Sam Burns,329000.00
jtsalvetti,0dh95e7,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
JustDan,36hx0j9,the Memorial Tournament presented by Workday,2024-06-06,Ludvig Aberg,766667.00
Kbhoff,gkhdr46,the Memorial Tournament presented by Workday,2024-06-06,Justin Thomas,106500.00
linkcalhoun,78hp4ro,the Memorial Tournament presented by Workday,2024-06-06,Rory McIlroy,329000.00
logandempsey20,m3h790r,the Memorial Tournament presented by Workday,2024-06-06,Viktor Hovland,329000.00
Mohmo,64he6nw,the Memorial Tournament presented by Workday,2024-06-06,Justin Thomas,106500.00
nausetsurf,gkhd55z,the Memorial Tournament presented by Workday,2024-06-06,Ludvig Aberg,766667.00
one007,53hpydy,the Memorial Tournament presented by Workday,2024-06-06,Justin Thomas,106500.00
pangomango,jjhzgoz,the Memorial Tournament presented by Workday,2024-06-06,Justin Thomas,106500.00
pbyrne11,64hep78,the Memorial Tournament presented by Workday,2024-06-06,Si Woo Kim,329000.00
picksixer360,erhp3gm,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
Pitch12,53hpqnr,the Memorial Tournament presented by Workday,2024-06-06,Denny McCarthy,88000.00
Rjsut727,k6hd763,the Memorial Tournament presented by Workday,2024-06-06,Xander Schauffele,579000.00
SamDanes26,ykhy67v,the Memorial Tournament presented by Workday,2024-06-06,Justin Rose,0.00
Sandell,53hpkgw,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
Skibasher,qzh6rzp,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
strokes3410,k6hx9nj,the Memorial Tournament presented by Workday,2024-06-06,Patrick Cantlay,0.00
tboland1324,dnhq46j,the Memorial Tournament presented by Workday,2024-06-06,Rory McIlroy,329000.00
theWhistlesGoWo,r8h9kov,the Memorial Tournament presented by Workday,2024-06-06,Keegan Bradley,72000.00
thorrr,64h9jd8,the Memorial Tournament presented by Workday,2024-06-06,Viktor Hovland,329000.00
tice0101,qzh6p30,the Memorial Tournament presented by Workday,2024-06-06,Russell Henley,143500.00
Tiger4040,wrhdqy3,the Memorial Tournament presented by Workday,2024-06-06,Justin Thomas,106500.00
vegatime99,wrhdz40,the Memorial Tournament presented by Workday,2024-06-06,Patrick Cantlay,0.00
Walshy0104,neh7k0d,the Memorial Tournament presented by Workday,2024-06-06,Xander Schauffele,579000.00
Wickednick,nehvyvz,the Memorial Tournament presented by Workday,2024-06-06,Collin Morikawa,2200000.00
zjb23,43hrm4d,the Memorial Tournament presented by Workday,2024-06-06,Patrick Cantlay,0.00
9thGreenAtNine,jjhzg65,U.S. Open,2024-06-13,Tommy Fleetwood,299218.00
AKsREVENGE,64h9j7o,U.S. Open,2024-06-13,Brooks Koepka,153281.00
anpyanks,43hrmz5,U.S. Open,2024-06-13,Brooks Koepka,153281.00
balvari,dnhqm0e,U.S. Open,2024-06-13,Brooks Koepka,153281.00
BigCat97,qzhkx78,U.S. Open,2024-06-13,Collin Morikawa,351370.00
Bjrobins123,78hp55w,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
CashMonet,oohqvv9,U.S. Open,2024-06-13,Brooks Koepka,153281.00
chrismurf21,64h9g9w,U.S. Open,2024-06-13,Scottie Scheffler,72305.00
docpalm,neh7mge,U.S. Open,2024-06-13,Brooks Koepka,153281.00
Donkosaurus,wrhd5vm,U.S. Open,2024-06-13,Cameron Smith,110894.00
Dreamweaver816,ykhw95j,U.S. Open,2024-06-13,Viktor Hovland,0.00
Enicola0922,k6hx6gd,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
epab2350,8vh0gp4,U.S. Open,2024-06-13,Collin Morikawa,351370.00
GlizzyAtTheTurn,36h6jv5,U.S. Open,2024-06-13,Brooks Koepka,153281.00
golfprotriplets,wrhd3n7,U.S. Open,2024-06-13,Ludvig Aberg,409279.00
halliam1114,ykhwrxr,U.S. Open,2024-06-13,Tyrrell Hatton,153281.00
HLAXERS,m3hgm7j,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
itsabucslife1,wrhdgg8,U.S. Open,2024-06-13,Brooks Koepka,153281.00
JermRussLFG,oohq00q,U.S. Open,2024-06-13,Brooks Koepka,153281.00
JLUDEOBV,vnhv54n,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
joempike,oohq04p,U.S. Open,2024-06-13,Brooks Koepka,153281.00
jonescurtisw,dnhqx8j,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
josen1,qzhk84y,U.S. Open,2024-06-13,Rory McIlroy,2322000.00
jtsalvetti,0dh95e7,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
JustDan,36hx0j9,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
Kbhoff,gkhdr46,U.S. Open,2024-06-13,Tommy Fleetwood,299218.00
linkcalhoun,78hp4ro,U.S. Open,2024-06-13,Brooks Koepka,153281.00
Mohmo,64he6nw,U.S. Open,2024-06-13,Brooks Koepka,153281.00
nausetsurf,gkhd55z,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
one007,53hpydy,U.S. Open,2024-06-13,Scottie Scheffler,72305.00
pangomango,jjhzgoz,U.S. Open,2024-06-13,Brooks Koepka,153281.00
pbyrne11,64hep78,U.S. Open,2024-06-13,Scottie Scheffler,72305.00
picksixer360,erhp3gm,U.S. Open,2024-06-13,Sepp Straka,44546.00
Pitch12,53hpqnr,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
Rjsut727,k6hd763,U.S. Open,2024-06-13,Ludvig Aberg,409279.00
SamDanes26,ykhy67v,U.S. Open,2024-06-13,Sungjae Im,0.00
Sandell,53hpkgw,U.S. Open,2024-06-13,Viktor Hovland,0.00
Skibasher,qzh6rzp,U.S. Open,2024-06-13,Ludvig Aberg,409279.00
strokes3410,k6hx9nj,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
tboland1324,dnhq46j,U.S. Open,2024-06-13,Cameron Smith,110894.00
theWhistlesGoWo,r8h9kov,U.S. Open,2024-06-13,Cameron Smith,110894.00
thorrr,64h9jd8,U.S. Open,2024-06-13,Bryson DeChambeau,4300000.00
tice0101,qzh6p30,U.S. Open,2024-06-13,Collin Morikawa,351370.00
Tiger4040,wrhdqy3,U.S. Open,2024-06-13,Brooks Koepka,153281.00
vegatime99,wrhdz40,U.S. Open,2024-06-13,Cameron Smith,110894.00
Walshy0104,neh7k0d,U.S. Open,2024-06-13,Cameron Smith,110894.00
Wickednick,nehvyvz,U.S. Open,2024-06-13,Tommy Fleetwood,299218.00
zjb23,43hrm4d,U.S. Open,2024-06-13,Rory McIlroy,2322000.00
9thGreenAtNine,jjhzg65,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
AKsREVENGE,64h9j7o,Travelers Championship,2024-06-20,Brian Harman,520000.00
anpyanks,43hrmz5,Travelers Championship,2024-06-20,Russell Henley,49286.00
balvari,dnhqm0e,Travelers Championship,2024-06-20,Sam Burns,44750.00
BigCat97,qzhkx78,Travelers Championship,2024-06-20,Keegan Bradley,85000.00
Bjrobins123,78hp55w,Travelers Championship,2024-06-20,Hideki Matsuyama,183500.00
CashMonet,oohqvv9,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
chrismurf21,64h9g9w,Travelers Championship,2024-06-20,Justin Thomas,702500.00
docpalm,neh7mge,Travelers Championship,2024-06-20,Tony Finau,702500.00
Donkosaurus,wrhd5vm,Travelers Championship,2024-06-20,Viktor Hovland,241333.00
Dreamweaver816,ykhw95j,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
Enicola0922,k6hx6gd,Travelers Championship,2024-06-20,Brian Harman,520000.00
epab2350,8vh0gp4,Travelers Championship,2024-06-20,Viktor Hovland,241333.00
GlizzyAtTheTurn,36h6jv5,Travelers Championship,2024-06-20,Sahith Theegala,49286.00
golfprotriplets,wrhd3n7,Travelers Championship,2024-06-20,Sepp Straka,183500.00
halliam1114,ykhwrxr,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
HLAXERS,m3hgm7j,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
itsabucslife1,wrhdgg8,Travelers Championship,2024-06-20,Tom Kim,2160000.00
JermRussLFG,oohq00q,Travelers Championship,2024-06-20,Russell Henley,49286.00
JLUDEOBV,vnhv54n,Travelers Championship,2024-06-20,Russell Henley,49286.00
joempike,oohq04p,Travelers Championship,2024-06-20,Tony Finau,702500.00
jonescurtisw,dnhqx8j,Travelers Championship,2024-06-20,Xander Schauffele,400000.00
josen1,qzhk84y,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
jtsalvetti,0dh95e7,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
JustDan,36hx0j9,Travelers Championship,2024-06-20,Hideki Matsuyama,183500.00
linkcalhoun,78hp4ro,Travelers Championship,2024-06-20,Sepp Straka,183500.00
Mohmo,64he6nw,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
nausetsurf,gkhd55z,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
one007,53hpydy,Travelers Championship,2024-06-20,Matthieu Pavon,310000.00
pangomango,jjhzgoz,Travelers Championship,2024-06-20,Collin Morikawa,400000.00
pbyrne11,64hep78,Travelers Championship,2024-06-20,Tom Hoge,1160000.00
picksixer360,erhp3gm,Travelers Championship,2024-06-20,Brian Harman,520000.00
Pitch12,53hpqnr,Travelers Championship,2024-06-20,Tommy Fleetwood,360000.00
Rjsut727,k6hd763,Travelers Championship,2024-06-20,Jordan Spieth,41500.00
SamDanes26,ykhy67v,Travelers Championship,2024-06-20,Collin Morikawa,400000.00
Sandell,53hpkgw,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
Skibasher,qzh6rzp,Travelers Championship,2024-06-20,Xander Schauffele,400000.00
strokes3410,k6hx9nj,Travelers Championship,2024-06-20,Brian Harman,520000.00
tboland1324,dnhq46j,Travelers Championship,2024-06-20,Corey Conners,144000.00
theWhistlesGoWo,r8h9kov,Travelers Championship,2024-06-20,Matt Fitzpatrick,97333.00
thorrr,64h9jd8,Travelers Championship,2024-06-20,Collin Morikawa,400000.00
tice0101,qzh6p30,Travelers Championship,2024-06-20,Tom Kim,2160000.00
Tiger4040,wrhdqy3,Travelers Championship,2024-06-20,Ludvig Aberg,144000.00
vegatime99,wrhdz40,Travelers Championship,2024-06-20,Collin Morikawa,400000.00
Walshy0104,neh7k0d,Travelers Championship,2024-06-20,Tom Kim,2160000.00
Wickednick,nehvyvz,Travelers Championship,2024-06-20,Patrick Cantlay,702500.00
zjb23,43hrm4d,Travelers Championship,2024-06-20,Max Homa,42750.00
9thGreenAtNine,jjhzg65,Rocket Mortgage Classic,2024-06-27,Akshay Bhatia,616400.00
AKsREVENGE,64h9j7o,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
anpyanks,43hrmz5,Rocket Mortgage Classic,2024-06-27,Stephan Jaeger,0.00
balvari,dnhqm0e,Rocket Mortgage Classic,2024-06-27,Taylor Pendrith,18768.00
Bjrobins123,78hp55w,Rocket Mortgage Classic,2024-06-27,Taylor Pendrith,18768.00
CashMonet,oohqvv9,Rocket Mortgage Classic,2024-06-27,Aaron Rai,616400.00
chrismurf21,64h9g9w,Rocket Mortgage Classic,2024-06-27,Robert Macintyre,0.00
docpalm,neh7mge,Rocket Mortgage Classic,2024-06-27,Alex Noren,0.00
Donkosaurus,wrhd5vm,Rocket Mortgage Classic,2024-06-27,Min Woo Lee,616400.00
Dreamweaver816,ykhw95j,Rocket Mortgage Classic,2024-06-27,Alex Noren,0.00
Enicola0922,k6hx6gd,Rocket Mortgage Classic,2024-06-27,Taylor Moore,206233.00
epab2350,8vh0gp4,Rocket Mortgage Classic,2024-06-27,Taylor Pendrith,18768.00
GlizzyAtTheTurn,36h6jv5,Rocket Mortgage Classic,2024-06-27,Cameron Davis,1656000.00
golfprotriplets,wrhd3n7,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
halliam1114,ykhwrxr,Rocket Mortgage Classic,2024-06-27,Aaron Rai,616400.00
HLAXERS,m3hgm7j,Rocket Mortgage Classic,2024-06-27,Matt Wallace,0.00
itsabucslife1,wrhdgg8,Rocket Mortgage Classic,2024-06-27,Taylor Pendrith,18768.00
JermRussLFG,oohq00q,Rocket Mortgage Classic,2024-06-27,Matt Wallace,0.00
JLUDEOBV,vnhv54n,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
joempike,oohq04p,Rocket Mortgage Classic,2024-06-27,Taylor Pendrith,18768.00
jonescurtisw,dnhqx8j,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
josen1,qzhk84y,Rocket Mortgage Classic,2024-06-27,Ryan Fox,19412.00
jtsalvetti,0dh95e7,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
JustDan,36hx0j9,Rocket Mortgage Classic,2024-06-27,Min Woo Lee,616400.00
Kbhoff,gkhdr46,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
linkcalhoun,78hp4ro,Rocket Mortgage Classic,2024-06-27,Alejandro Tosti,0.00
Mohmo,64he6nw,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
nausetsurf,gkhd55z,Rocket Mortgage Classic,2024-06-27,Davis Thompson,616400.00
one007,53hpydy,Rocket Mortgage Classic,2024-06-27,Akshay Bhatia,616400.00
pangomango,jjhzgoz,Rocket Mortgage Classic,2024-06-27,Min Woo Lee,616400.00
pbyrne11,64hep78,Rocket Mortgage Classic,2024-06-27,Daniel Berger,0.00
picksixer360,erhp3gm,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
Pitch12,53hpqnr,Rocket Mortgage Classic,2024-06-27,Taylor Moore,206233.00
Rjsut727,k6hd763,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
SamDanes26,ykhy67v,Rocket Mortgage Classic,2024-06-27,Aaron Rai,616400.00
Sandell,53hpkgw,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
Skibasher,qzh6rzp,Rocket Mortgage Classic,2024-06-27,Rickie Fowler,48583.00
strokes3410,k6hx9nj,Rocket Mortgage Classic,2024-06-27,Alex Noren,0.00
tboland1324,dnhq46j,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
theWhistlesGoWo,r8h9kov,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
thorrr,64h9jd8,Rocket Mortgage Classic,2024-06-27,Tom Kim,0.00
tice0101,qzh6p30,Rocket Mortgage Classic,2024-06-27,Stephan Jaeger,0.00
Tiger4040,wrhdqy3,Rocket Mortgage Classic,2024-06-27,Akshay Bhatia,616400.00
vegatime99,wrhdz40,Rocket Mortgage Classic,2024-06-27,Cameron Champ,0.00
Walshy0104,neh7k0d,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
Wickednick,nehvyvz,Rocket Mortgage Classic,2024-06-27,Cameron Young,300150.00
zjb23,43hrm4d,Rocket Mortgage Classic,2024-06-27,Alex Noren,0.00
9thGreenAtNine,jjhzg65,John Deere Classic,2024-07-04,Lee Hodges,15440.00
AKsREVENGE,64h9j7o,John Deere Classic,2024-07-04,Sungjae Im,171600.00
anpyanks,43hrmz5,John Deere Classic,2024-07-04,Sungjae Im,171600.00
balvari,dnhqm0e,John Deere Classic,2024-07-04,Davis Thompson,1440000.00
BigCat97,qzhkx78,John Deere Classic,2024-07-04,Sam Stevens,39200.00
Bjrobins123,78hp55w,John Deere Classic,2024-07-04,Sungjae Im,171600.00
CashMonet,oohqvv9,John Deere Classic,2024-07-04,Sungjae Im,171600.00
chrismurf21,64h9g9w,John Deere Classic,2024-07-04,Jordan Spieth,64200.00
docpalm,neh7mge,John Deere Classic,2024-07-04,Sungjae Im,171600.00
Donkosaurus,wrhd5vm,John Deere Classic,2024-07-04,Lee Hodges,15440.00
Dreamweaver816,ykhw95j,John Deere Classic,2024-07-04,Denny McCarthy,252400.00
Enicola0922,k6hx6gd,John Deere Classic,2024-07-04,J.T. Poston,56000.00
epab2350,8vh0gp4,John Deere Classic,2024-07-04,Sungjae Im,171600.00
GlizzyAtTheTurn,36h6jv5,John Deere Classic,2024-07-04,Ben Griffin,360000.00
golfprotriplets,wrhd3n7,John Deere Classic,2024-07-04,Sungjae Im,171600.00
halliam1114,ykhwrxr,John Deere Classic,2024-07-04,Lee Hodges,15440.00
HLAXERS,m3hgm7j,John Deere Classic,2024-07-04,Davis Thompson,1440000.00
itsabucslife1,wrhdgg8,John Deere Classic,2024-07-04,Davis Thompson,1440000.00
JermRussLFG,oohq00q,John Deere Classic,2024-07-04,Mark Hubbard,51200.00
JLUDEOBV,vnhv54n,John Deere Classic,2024-07-04,Sepp Straka,17200.00
joempike,oohq04p,John Deere Classic,2024-07-04,Aaron Rai,252400.00
jonescurtisw,dnhqx8j,John Deere Classic,2024-07-04,Sepp Straka,17200.00
josen1,qzhk84y,John Deere Classic,2024-07-04,Lucas Glover,83600.00
jtsalvetti,0dh95e7,John Deere Classic,2024-07-04,Sepp Straka,17200.00
JustDan,36hx0j9,John Deere Classic,2024-07-04,Sepp Straka,17200.00
Kbhoff,gkhdr46,John Deere Classic,2024-07-04,Aaron Rai,252400.00
linkcalhoun,78hp4ro,John Deere Classic,2024-07-04,Lucas Glover,83600.00
Mohmo,64he6nw,John Deere Classic,2024-07-04,J.T. Poston,56000.00
nausetsurf,gkhd55z,John Deere Classic,2024-07-04,Sepp Straka,17200.00
one007,53hpydy,John Deere Classic,2024-07-04,Chan Kim,171600.00
pangomango,jjhzgoz,John Deere Classic,2024-07-04,Sepp Straka,17200.00
pbyrne11,64hep78,John Deere Classic,2024-07-04,Nick Dunlap,0.00
picksixer360,erhp3gm,John Deere Classic,2024-07-04,Sungjae Im,171600.00
Pitch12,53hpqnr,John Deere Classic,2024-07-04,Adam Svensson,39200.00
Rjsut727,k6hd763,John Deere Classic,2024-07-04,Sungjae Im,171600.00
SamDanes26,ykhy67v,John Deere Classic,2024-07-04,Harry Higgs,0.00
Sandell,53hpkgw,John Deere Classic,2024-07-04,Aaron Rai,252400.00
Skibasher,qzh6rzp,John Deere Classic,2024-07-04,Ben Kohles,18924.00
strokes3410,k6hx9nj,John Deere Classic,2024-07-04,Davis Thompson,1440000.00
tboland1324,dnhq46j,John Deere Classic,2024-07-04,Aaron Rai,252400.00
theWhistlesGoWo,r8h9kov,John Deere Classic,2024-07-04,Denny McCarthy,252400.00
thorrr,64h9jd8,John Deere Classic,2024-07-04,Sungjae Im,171600.00
tice0101,qzh6p30,John Deere Classic,2024-07-04,Ben Griffin,360000.00
Tiger4040,wrhdqy3,John Deere Classic,2024-07-04,Sungjae Im,171600.00
vegatime99,wrhdz40,John Deere Classic,2024-07-04,Alejandro Tosti,0.00
Walshy0104,neh7k0d,John Deere Classic,2024-07-04,Denny McCarthy,252400.00
Wickednick,nehvyvz,John Deere Classic,2024-07-04,Sungjae Im,171600.00
zjb23,43hrm4d,John Deere Classic,2024-07-04,Jake Knapp,18924.00
9thGreenAtNine,jjhzg65,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
AKsREVENGE,64h9j7o,Genesis Scottish Open,2024-07-11,Tommy Fleetwood,56790.00
anpyanks,43hrmz5,Genesis Scottish Open,2024-07-11,Tommy Fleetwood,56790.00
balvari,dnhqm0e,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
BigCat97,qzhkx78,Genesis Scottish Open,2024-07-11,Thomas Detry,73350.00
Bjrobins123,78hp55w,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
CashMonet,oohqvv9,Genesis Scottish Open,2024-07-11,Wyndham Clark,183330.00
chrismurf21,64h9g9w,Genesis Scottish Open,2024-07-11,Rory McIlroy,318525.00
docpalm,neh7mge,Genesis Scottish Open,2024-07-11,Matt Fitzpatrick,45450.00
Donkosaurus,wrhd5vm,Genesis Scottish Open,2024-07-11,Rory McIlroy,318525.00
Dreamweaver816,ykhw95j,Genesis Scottish Open,2024-07-11,Tommy Fleetwood,56790.00
Enicola0922,k6hx6gd,Genesis Scottish Open,2024-07-11,Tom Kim,130800.00
epab2350,8vh0gp4,Genesis Scottish Open,2024-07-11,Min Woo Lee,18540.00
GlizzyAtTheTurn,36h6jv5,Genesis Scottish Open,2024-07-11,Tommy Fleetwood,56790.00
