tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse,finish_num,round_date
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Gotterup, Chris",27774,1,1,Waialae Country Club,6,70.0,10.0,7:54am,63.0,1.633,0.4,1.933,1.817,4.15,5.783,311.3,0.643,0.833,0.857,56.771,18.422,4.0,1.0,0.0,8.0,9.0,1.0,0.0,1,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T66,1,Waialae Country Club,6,70.0,10.0,7:10am,71.0,-1.548,0.376,-1.895,0.85,-0.669,-2.217,298.2,0.643,0.667,0.625,80.818,34.723,2.0,3.0,0.0,4.0,9.0,5.0,0.0,66,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Highsmith, Joe",28469,T66,4,Waialae Country Club,6,70.0,1.0,7:37am,69.0,0.259,-1.572,-0.493,0.724,-1.341,-1.081,301.4,0.714,0.667,0.5,51.151,30.359,3.0,5.0,0.0,3.0,13.0,2.0,0.0,66,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Highsmith, Joe",28469,T66,3,Waialae Country Club,6,70.0,1.0,10:05am,73.0,0.618,0.199,-3.228,-0.453,-3.482,-2.865,297.7,0.357,0.5,0.545,83.875,36.319,3.0,5.0,0.0,2.0,11.0,5.0,0.0,66,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Highsmith, Joe",28469,T66,2,Waialae Country Club,6,70.0,1.0,7:43am,69.0,-1.044,-0.988,3.296,-0.23,2.078,1.034,289.9,0.714,0.778,0.25,78.333,24.416,3.0,5.0,0.0,7.0,7.0,2.0,2.0,66,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Highsmith, Joe",28469,T66,1,Waialae Country Club,6,70.0,10.0,12:13pm,68.0,0.558,0.197,-0.192,0.22,0.225,0.783,295.9,0.571,0.722,0.571,99.564,25.746,6.0,3.0,0.0,5.0,10.0,3.0,0.0,66,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Harman, Brian",8825,T61,4,Waialae Country Club,6,70.0,1.0,7:37am,68.0,0.207,1.391,-2.192,0.512,-0.289,-0.081,301.2,0.643,0.722,1.0,59.777,34.1,2.0,2.0,0.0,3.0,14.0,1.0,0.0,61,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Harman, Brian",8825,T61,3,Waialae Country Club,6,70.0,1.0,10:50am,74.0,-0.985,-1.876,-0.118,-0.885,-2.879,-3.865,298.4,0.357,0.722,0.167,58.495,36.409,3.0,6.0,0.0,4.0,6.0,8.0,0.0,61,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Harman, Brian",8825,T61,2,Waialae Country Club,6,70.0,10.0,8:05am,68.0,0.513,0.019,0.66,0.842,1.521,2.034,292.8,0.714,0.722,0.5,56.031,29.766,3.0,2.0,0.0,5.0,10.0,3.0,0.0,61,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Harman, Brian",8825,T61,1,Waialae Country Club,6,70.0,1.0,12:35pm,68.0,1.084,0.397,-0.05,-0.648,-0.301,0.783,287.1,0.5,0.722,0.667,101.44,25.083,3.0,1.0,1.0,2.0,13.0,2.0,0.0,61,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T66,2,Waialae Country Club,6,70.0,1.0,11:40am,68.0,0.096,-0.618,1.224,1.332,1.938,2.034,308.5,0.714,0.889,0.75,38.636,29.538,3.0,2.0,0.0,4.0,12.0,2.0,0.0,66,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Johnson, Zach",6986,T61,4,Waialae Country Club,6,70.0,1.0,7:19am,66.0,3.984,-0.518,-0.853,-0.695,-2.066,1.919,287.5,0.714,0.556,0.889,38.074,38.486,4.0,3.0,0.0,5.0,12.0,1.0,0.0,61,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Johnson, Zach",6986,T61,2,Waialae Country Club,6,70.0,1.0,7:32am,70.0,-0.979,0.945,0.273,-0.205,1.013,0.034,283.5,0.714,0.611,0.429,34.227,36.456,5.0,4.0,0.0,3.0,12.0,3.0,0.0,61,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Johnson, Zach",6986,T61,1,Waialae Country Club,6,70.0,10.0,12:02pm,68.0,1.03,0.989,-0.781,-0.455,-0.247,0.783,283.8,0.429,0.667,0.75,22.083,40.47,4.0,4.0,0.0,4.0,12.0,2.0,0.0,61,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T61,4,Waialae Country Club,6,70.0,1.0,7:28am,68.0,0.139,0.156,-0.488,0.111,-0.221,-0.081,289.7,0.714,0.722,0.667,125.003,28.328,2.0,2.0,0.0,4.0,12.0,2.0,0.0,61,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T61,3,Waialae Country Club,6,70.0,1.0,12:15pm,77.0,-1.442,-1.384,1.405,-5.443,-5.422,-6.865,279.1,0.286,0.611,0.444,71.076,29.94,1.0,9.0,0.0,3.0,9.0,3.0,3.0,61,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T61,2,Waialae Country Club,6,70.0,10.0,12:46pm,68.0,0.909,0.92,0.654,-0.449,1.125,2.034,285.9,0.429,0.667,0.75,46.205,34.12,4.0,2.0,0.0,5.0,10.0,3.0,0.0,61,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T61,1,Waialae Country Club,6,70.0,1.0,8:16am,65.0,0.046,-0.328,5.216,-1.151,3.737,3.783,282.0,0.5,0.889,1.0,19.179,18.758,7.0,1.0,0.0,5.0,13.0,0.0,0.0,61,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Keefer, Johnny",32457,T61,4,Waialae Country Club,6,70.0,1.0,8:22am,69.0,0.058,-1.23,0.396,-0.306,-1.14,-1.081,306.7,0.5,0.722,0.4,71.249,23.382,4.0,5.0,1.0,2.0,12.0,3.0,0.0,61,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Keefer, Johnny",32457,T61,3,Waialae Country Club,6,70.0,1.0,8:04am,70.0,-0.55,-1.921,2.371,0.236,0.686,0.135,307.0,0.714,0.778,0.2,28.806,27.997,7.0,7.0,1.0,4.0,8.0,4.0,1.0,61,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Keefer, Johnny",32457,T61,2,Waialae Country Club,6,70.0,10.0,7:54am,71.0,-2.364,-0.121,0.351,1.168,1.398,-0.966,309.5,0.571,0.833,0.5,44.231,29.975,3.0,5.0,0.0,2.0,13.0,3.0,0.0,61,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Johnson, Zach",6986,T61,3,Waialae Country Club,6,70.0,1.0,8:55am,74.0,-2.325,-0.874,-1.159,0.494,-1.539,-3.865,292.9,0.714,0.667,0.286,89.036,37.159,1.0,6.0,0.0,1.0,13.0,3.0,1.0,61,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Keefer, Johnny",32457,T61,1,Waialae Country Club,6,70.0,1.0,12:24pm,68.0,-0.253,0.241,-0.742,1.537,1.036,0.783,309.8,0.643,0.778,0.75,150.799,23.947,4.0,1.0,0.0,4.0,12.0,2.0,0.0,61,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T66,3,Waialae Country Club,6,70.0,1.0,7:37am,73.0,-1.658,-0.628,-0.669,0.091,-1.206,-2.865,295.4,0.571,0.667,0.667,47.075,30.761,3.0,5.0,0.0,3.0,9.0,6.0,0.0,66,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hubbard, Mark",16333,T66,1,Waialae Country Club,6,70.0,1.0,11:51am,69.0,1.056,-0.783,-0.669,0.179,-1.273,-0.217,287.1,0.5,0.778,0.4,60.444,32.041,2.0,0.0,1.0,1.0,14.0,2.0,0.0,66,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Kaneko, Kota",28268,73,1,Waialae Country Club,6,70.0,10.0,8:38am,69.0,2.536,1.236,-2.244,-1.745,-2.753,-0.217,272.2,0.643,0.556,0.889,64.624,30.254,4.0,5.0,0.0,5.0,10.0,2.0,1.0,73,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mouw, William",29770,T71,4,Waialae Country Club,6,70.0,1.0,8:31am,72.0,-2.405,1.548,0.58,-3.805,-1.677,-4.081,293.1,0.5,0.611,0.625,40.994,20.254,1.0,5.0,0.0,4.0,10.0,2.0,2.0,71,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mouw, William",29770,T71,3,Waialae Country Club,6,70.0,1.0,7:19am,70.0,-1.388,-0.041,1.831,-0.266,1.524,0.135,302.6,0.571,0.667,0.8,29.98,27.793,5.0,4.0,0.0,2.0,14.0,2.0,0.0,71,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mouw, William",29770,T71,2,Waialae Country Club,6,70.0,10.0,12:35pm,69.0,2.171,-2.314,-0.162,1.339,-1.137,1.034,296.9,0.857,0.611,0.667,31.582,32.776,4.0,4.0,1.0,2.0,12.0,3.0,0.0,71,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mouw, William",29770,T71,1,Waialae Country Club,6,70.0,1.0,8:05am,70.0,0.758,-2.562,1.506,-0.919,-1.975,-1.217,288.0,0.429,0.778,0.375,66.456,28.128,4.0,2.0,0.0,3.0,13.0,1.0,1.0,71,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Ramey, Chad",19840,T71,4,Waialae Country Club,6,70.0,1.0,7:10am,65.0,1.96,1.026,0.821,-0.889,0.958,2.919,296.5,0.571,0.722,1.0,29.082,26.022,5.0,3.0,1.0,3.0,14.0,0.0,0.0,71,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Ramey, Chad",19840,T71,3,Waialae Country Club,6,70.0,1.0,8:13am,77.0,-3.238,-1.951,-3.032,1.357,-3.626,-6.865,299.5,0.714,0.611,0.444,43.178,40.987,3.0,8.0,0.0,3.0,9.0,4.0,2.0,71,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Ramey, Chad",19840,T71,2,Waialae Country Club,6,70.0,1.0,7:10am,70.0,0.833,-1.408,-0.169,0.778,-0.799,0.034,297.7,0.643,0.556,0.636,65.036,33.858,6.0,3.0,0.0,3.0,12.0,3.0,0.0,71,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Ramey, Chad",19840,T71,1,Waialae Country Club,6,70.0,10.0,11:40am,69.0,0.578,0.746,0.052,-1.593,-0.795,-0.217,292.4,0.571,0.611,0.571,55.019,24.126,4.0,2.0,0.0,3.0,13.0,2.0,0.0,71,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T66,4,Waialae Country Club,6,70.0,1.0,7:19am,67.0,1.467,-1.523,-0.293,1.267,-0.549,0.919,315.7,0.571,0.778,0.625,64.828,25.128,4.0,5.0,0.0,4.0,13.0,1.0,0.0,66,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Bauchou, Zach",19846,70,4,Waialae Country Club,6,70.0,1.0,10:20am,74.0,-3.048,-1.398,-0.343,-1.293,-3.034,-6.081,297.5,0.429,0.722,0.0,84.843,23.151,3.0,3.0,0.0,3.0,8.0,7.0,0.0,70,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Bauchou, Zach",19846,70,2,Waialae Country Club,6,70.0,10.0,8:49am,68.0,1.685,0.061,-0.378,0.666,0.349,2.034,294.9,0.571,0.667,0.571,81.699,34.083,2.0,2.0,0.0,5.0,10.0,3.0,0.0,70,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Bauchou, Zach",19846,70,1,Waialae Country Club,6,70.0,1.0,1:19pm,71.0,-1.929,0.303,-0.819,0.228,-0.288,-2.217,286.9,0.5,0.667,0.556,76.117,23.374,0.0,2.0,0.0,2.0,13.0,3.0,0.0,70,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Smith, Jordan",18586,T66,4,Waialae Country Club,6,70.0,1.0,7:28am,68.0,-0.91,-0.84,1.049,0.619,0.828,-0.081,291.0,0.857,0.778,0.5,31.013,28.581,4.0,2.0,0.0,3.0,14.0,1.0,0.0,66,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Smith, Jordan",18586,T66,3,Waialae Country Club,6,70.0,1.0,10:05am,74.0,-1.654,-0.606,-1.296,-0.308,-2.21,-3.865,290.5,0.714,0.556,0.444,39.416,43.535,2.0,5.0,0.0,1.0,12.0,5.0,0.0,66,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Smith, Jordan",18586,T66,2,Waialae Country Club,6,70.0,10.0,8:27am,69.0,-0.331,-0.203,1.384,0.184,1.365,1.034,296.0,0.571,0.778,0.6,53.679,34.768,3.0,4.0,0.0,3.0,13.0,2.0,0.0,66,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Smith, Jordan",18586,T66,1,Waialae Country Club,6,70.0,1.0,12:57pm,68.0,-0.135,0.126,-0.674,1.466,0.918,0.783,294.0,0.857,0.722,0.714,82.465,26.516,3.0,2.0,0.0,3.0,14.0,1.0,0.0,66,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hubbard, Mark",16333,T66,4,Waialae Country Club,6,70.0,1.0,7:46am,69.0,-0.512,0.052,-0.058,-0.564,-0.57,-1.081,290.7,0.5,0.889,0.5,90.683,24.019,1.0,1.0,0.0,2.0,15.0,1.0,0.0,66,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hubbard, Mark",16333,T66,3,Waialae Country Club,6,70.0,1.0,9:05am,72.0,0.617,-1.286,-1.175,-0.02,-2.481,-1.865,298.3,0.357,0.5,0.5,55.95,34.32,3.0,4.0,0.0,3.0,10.0,5.0,0.0,66,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hubbard, Mark",16333,T66,2,Waialae Country Club,6,70.0,10.0,7:21am,69.0,-0.445,1.925,1.584,-2.03,1.479,1.034,281.9,0.5,0.667,0.833,67.365,25.759,4.0,4.0,0.0,4.0,11.0,3.0,0.0,66,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Bauchou, Zach",19846,70,3,Waialae Country Club,6,70.0,1.0,7:37am,67.0,1.63,-1.085,2.581,0.01,1.506,3.135,294.4,0.571,0.889,0.667,29.307,29.883,4.0,1.0,1.0,3.0,12.0,2.0,0.0,70,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Kim, Tom",24766,T61,4,Waialae Country Club,6,70.0,1.0,7:55am,68.0,0.401,-0.711,-0.802,1.03,-0.483,-0.081,290.1,0.929,0.778,0.714,,31.656,1.0,3.0,0.0,3.0,14.0,1.0,0.0,61,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Kim, Tom",24766,T61,3,Waialae Country Club,6,70.0,1.0,8:45am,72.0,-1.074,1.091,-2.092,0.211,-0.79,-1.865,278.8,0.786,0.556,0.667,127.787,45.316,2.0,6.0,0.0,3.0,11.0,3.0,1.0,61,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Kim, Tom",24766,T61,2,Waialae Country Club,6,70.0,10.0,12:02pm,69.0,0.396,0.043,0.158,0.437,0.638,1.034,283.2,0.714,0.667,0.714,54.832,32.762,1.0,3.0,0.0,4.0,12.0,1.0,1.0,61,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hoey, Rico",23504,T50,4,Waialae Country Club,6,70.0,1.0,10:30am,70.0,-1.891,0.797,-1.017,0.029,-0.191,-2.081,300.5,0.429,0.722,0.875,77.063,22.264,1.0,4.0,0.0,2.0,14.0,2.0,0.0,50,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hoey, Rico",23504,T50,3,Waialae Country Club,6,70.0,1.0,7:19am,67.0,3.003,-0.5,-0.18,0.813,0.133,3.135,296.7,0.643,0.667,0.75,75.752,33.074,6.0,1.0,0.0,5.0,11.0,2.0,0.0,50,2026-01-17
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hoey, Rico",23504,T50,2,Waialae Country Club,6,70.0,10.0,12:46pm,70.0,1.156,-0.448,-0.954,0.28,-1.122,0.034,295.4,0.571,0.556,0.778,44.524,42.35,4.0,4.0,0.0,3.0,12.0,3.0,0.0,50,2026-01-16
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Hoey, Rico",23504,T50,1,Waialae Country Club,6,70.0,1.0,8:16am,69.0,-1.597,-1.275,2.393,0.262,1.38,-0.217,289.7,0.643,0.778,0.4,47.184,19.026,4.0,3.0,1.0,2.0,12.0,3.0,0.0,50,2026-01-15
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Blair, Zac",17639,T50,4,Waialae Country Club,6,70.0,1.0,10:11am,70.0,-1.12,0.345,0.734,-2.041,-0.962,-2.081,284.8,0.5,0.667,1.0,47.244,30.096,1.0,4.0,0.0,3.0,12.0,3.0,0.0,50,2026-01-18
PGA,2026,2026,2026-01-18,Sony Open in Hawaii,6,"Blair, Zac",17639,T50,3,Waialae Country Club,6,70.0,1.0,9:15am,68.0,0.083,0.975,1.169,-0.091,2.053,2.135,288.2,0.714,0.778,0.8,84.891,28.104,1.0,3.0,0.0,3.0,14.0,1.0,0.0,50,2026-01-17
