dg_id,target_season,player_name_latest,total_rounds_hist,raw_sg,wgh_sg,dec_raw_sg,dec_wgh_sg,avg_round_score
13412,2024,"Olesen, Thorbjorn",177,1.001728813559322,0.9129728352020513,1.036492184732505,0.9051309676714058,70.44508670520231
14975,2024,"Otaegui, Adrian",203,0.9605467980295566,0.974176034014708,0.920550375429783,0.8950731203327651,70.32512315270937
23323,2024,"Macintyre, Robert",187,0.9270213903743316,0.943660075167018,0.9052700062412736,0.8832929362132051,70.42780748663101
26651,2024,"Young, Cameron",164,0.9024146341463414,0.9654579588130462,0.826827327629368,0.8831747545333233,69.82317073170732
20730,2024,"Perez, Victor",154,0.828922077922078,0.9302117511916173,0.8066531876038638,0.8778948288093786,70.58
19841,2024,"DeChambeau, Bryson",92,0.6717065217391304,0.6791623523516751,0.8380243925032186,0.8614011164595613,69.95652173913044
6093,2024,"Rose, Justin",131,0.8832671755725191,0.8416526912479557,0.8856726599331408,0.8515998329209797,70.20610687022901
23602,2024,"Hojgaard, Nicolai",178,0.837067415730337,0.7339312410334942,0.9523740069976866,0.8396296628065781,70.35057471264368
16652,2024,"Langasque, Romain",202,0.9187722772277227,0.9040353612161722,0.876640764958603,0.824701212994847,70.46534653465346
18103,2024,"Bezuidenhout, Christiaan",185,0.7585135135135135,0.7594753170340928,0.7935361789060096,0.8190081092518282,69.94054054054054
17576,2024,"Conners, Corey",165,0.8270363636363637,0.8332891269407243,0.8057546944326024,0.8087027398013601,69.89090909090909
14181,2024,"Detry, Thomas",192,0.8157968749999999,0.8576780331675152,0.7853091555133057,0.8074737967077816,70.23404255319149
14016,2024,"Campillo, Jorge",218,0.8678211009174313,0.8331470282270166,0.8791869229144195,0.8026683485731468,70.47247706422019
17786,2024,"Davis, Cameron",178,0.7865000000000001,0.7453345200538378,0.8362310125195135,0.8019176955650721,69.75842696629213
13944,2024,"Pieters, Thomas",119,0.7146890756302521,0.9268457612801558,0.6178770667966154,0.7968822835308388,70.52100840336135
11396,2024,"Ramsay, Richie",167,0.7794071856287426,0.8440478934548931,0.7633022262773546,0.7907910790584004,70.42514970059881
23604,2024,"Clark, Wyndham",190,0.7619578947368421,0.742622393078399,0.8059003636034788,0.7892067360995915,69.96774193548387
19483,2024,"Burns, Sam",157,0.7941592356687898,0.8169743378795139,0.7591883947651771,0.7836495765081692,70.0326797385621
